Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
73263a274d_US1Com_1,US LONG BOND(CBT),fi-us,US1 Comdty,1999-06-24,1999-06-25,30.34375,29.84375,15571531.250000002,514.0,-240000.0
73263a274d_NQ1Ind_1,NASDAQ 100 E-MINI,eq-us,NQ1 Index,1999-07-07,1999-07-09,4671.5,4698.5,56151430.0,601.0,342300.0
73263a274d_US1Com_2,US LONG BOND(CBT),fi-us,US1 Comdty,1999-07-08,1999-07-09,31.34375,32.21875,17549365.625,560.0,432250.0
73263a274d_NQ1Ind_2,NASDAQ 100 E-MINI,eq-us,NQ1 Index,1999-07-20,1999-07-26,4755.0,4617.5,65429880.0,687.0,-1115040.0
73263a274d_US1Com_3,US LONG BOND(CBT),fi-us,US1 Comdty,1999-07-26,1999-07-27,31.8125,31.8125,18669990.625,586.0,0.0
73263a274d_US1Com_4,US LONG BOND(CBT),fi-us,US1 Comdty,1999-07-30,1999-08-02,31.5625,31.21875,20345187.5,645.0,-206250.0
73263a274d_US1Com_5,US LONG BOND(CBT),fi-us,US1 Comdty,1999-08-11,1999-08-12,29.90625,30.28125,19356012.5,648.0,222750.0
73263a274d_NQ1Ind_3,NASDAQ 100 E-MINI,eq-us,NQ1 Index,1999-08-20,1999-08-25,4597.5,4721.5,35477260.0,386.0,955060.0
73263a274d_US1Com_6,US LONG BOND(CBT),fi-us,US1 Comdty,1999-08-24,1999-08-25,31.34375,31.875,21591796.875,688.0,336281.25
73263a274d_NQ1Ind_4,NASDAQ 100 E-MINI,eq-us,NQ1 Index,1999-08-27,1999-09-02,4731.5,4720.0,35042700.0,370.0,-79690.0
73263a274d_US1Com_7,US LONG BOND(CBT),fi-us,US1 Comdty,1999-09-01,1999-09-02,30.75,30.59375,17841450.0,581.0,-85312.5
73263a274d_US1Com_8,US LONG BOND(CBT),fi-us,US1 Comdty,1999-09-03,1999-09-07,29.84375,31.125,18239993.75,596.0,609875.0
73263a274d_NQ1Ind_5,NASDAQ 100 E-MINI,eq-us,NQ1 Index,1999-09-24,1999-09-28,4709.5,4727.5,29478340.0,313.0,116640.0
73263a274d_US1Com_9,US LONG BOND(CBT),fi-us,US1 Comdty,1999-09-30,1999-10-01,29.84375,30.6875,16398387.500000002,549.0,409218.75
73263a274d_US1Com_10,US LONG BOND(CBT),fi-us,US1 Comdty,1999-10-08,1999-10-11,29.34375,29.34375,15396665.625000002,525.0,0.0
73263a274d_US1Com_11,US LONG BOND(CBT),fi-us,US1 Comdty,1999-10-13,1999-10-14,29.0,28.375,16665721.875000002,575.0,-329375.0
73263a274d_US1Com_12,US LONG BOND(CBT),fi-us,US1 Comdty,1999-10-15,1999-10-18,28.0,28.75,16948387.5,597.0,395250.0
73263a274d_US1Com_13,US LONG BOND(CBT),fi-us,US1 Comdty,1999-10-21,1999-10-22,27.90625,27.6875,17374431.25,623.0,-127968.75
73263a274d_NQ1Ind_6,NASDAQ 100 E-MINI,eq-us,NQ1 Index,1999-10-28,1999-10-29,4754.5,4836.5,34232400.0,360.0,546120.0
73263a274d_US1Com_14,US LONG BOND(CBT),fi-us,US1 Comdty,1999-11-18,1999-11-19,30.875,30.78125,20891234.375,679.0,-59156.25
73263a274d_US1Com_15,US LONG BOND(CBT),fi-us,US1 Comdty,1999-11-22,1999-11-23,30.5625,30.28125,22076312.5,717.0,-187593.75
73263a274d_US1Com_16,US LONG BOND(CBT),fi-us,US1 Comdty,1999-11-30,1999-12-01,28.78125,29.03125,19996865.625,696.0,159750.0
73263a274d_NQ1Ind_7,NASDAQ 100 E-MINI,eq-us,NQ1 Index,1999-12-08,1999-12-14,5480.5,5520.5,32399850.0,295.0,250010.0
73263a274d_US1Com_17,US LONG BOND(CBT),fi-us,US1 Comdty,1999-12-16,1999-12-17,28.625,27.84375,17538537.5,613.0,-427343.75
73263a274d_US1Com_18,US LONG BOND(CBT),fi-us,US1 Comdty,1999-12-20,1999-12-21,27.875,27.25,17335518.75,623.0,-358750.0
73263a274d_US1Com_19,US LONG BOND(CBT),fi-us,US1 Comdty,1999-12-22,1999-12-23,27.09375,27.0625,17805150.0,653.0,-19125.0
73263a274d_US1Com_20,US LONG BOND(CBT),fi-us,US1 Comdty,1999-12-27,1999-12-28,26.9375,27.28125,18873387.5,697.0,219312.5
73263a274d_US1Com_21,US LONG BOND(CBT),fi-us,US1 Comdty,2000-01-04,2000-01-05,25.84375,26.65625,17845987.5,690.0,476125.0
73263a274d_US1Com_22,US LONG BOND(CBT),fi-us,US1 Comdty,2000-01-12,2000-01-13,25.625,25.40625,14836696.875000002,580.0,-119218.75
73263a274d_NQ1Ind_8,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-01-27,2000-02-02,5864.0,5955.0,15314000.0,130.0,224850.0
73263a274d_NQ1Ind_9,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-02-21,2000-02-24,6190.0,6425.0,18114220.0,146.0,731300.0
73263a274d_US1Com_23,US LONG BOND(CBT),fi-us,US1 Comdty,2000-02-24,2000-02-25,31.34375,31.46875,16208775.000000002,519.0,61000.0
73263a274d_US1Com_24,US LONG BOND(CBT),fi-us,US1 Comdty,2000-02-28,2000-02-29,31.0,30.46875,16823193.75,535.0,-260312.5
